net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
15999,55,2.274,4,7,1,0,0,0,1,0
7800,56,3.2148,12,2,1,1,0,1,1,0
16600,30,2.7192,14,3,1,0,0,0,1,0
18000,39,6.3135,18,3,1,1,0,0,0,0
-1800,59,1.428,12,1,0,0,1,0,1,0
37500,59,2.0769,11,2,1,1,0,1,0,0
-500,44,3.084,8,3,1,1,0,1,1,0
-19301,45,0.843,12,2,0,0,0,0,1,0
499,30,1.9446,13,4,1,0,0,0,0,0
0,51,1.2324,12,7,1,1,0,0,1,0
23027,37,3.0507,12,3,1,1,0,1,1,0
3100,32,1.5009,16,4,1,0,0,0,0,0
-4900,42,3.93,13,5,1,0,0,0,1,0
-3000,49,2.4882,11,3,1,1,1,0,1,0
-743,61,2.0256,9,1,0,0,0,0,1,0
21600,37,5.6085,16,2,1,1,0,0,1,0
5899,57,3.8595,12,2,1,1,0,0,1,0
6299,48,3.045,16,1,1,0,0,0,0,0
210800,25,5.01,16,1,0,0,0,0,1,0
-450,48,3.597,14,4,1,0,0,1,1,0
12700,47,7.1316,16,3,1,1,1,0,1,0
400,25,3.258,12,1,0,0,0,0,0,0
1800,32,2.952,13,3,1,1,0,0,0,0
1865,46,6.8823,12,4,1,1,0,1,1,0
-7795,28,2.3883,12,3,1,1,0,0,1,0
9599,49,14.3067,16,1,0,0,0,0,1,0
-15900,28,2.9604,12,3,0,0,0,0,0,0
-4631,33,3.1536,14,6,1,1,0,0,0,0
0,37,0.8694,12,7,0,0,0,0,0,0
-16122,47,2.3067,10,4,1,1,0,0,1,0
-14450,32,2.955,14,3,0,0,0,0,1,0
-4800,52,2.64,12,4,1,1,0,0,1,0
-6700,26,0.8148,14,3,0,0,0,0,0,0
-8840,45,2.115,16,2,0,0,1,0,0,0
3947,47,3.2544,15,3,0,0,1,0,1,0
11168,37,4.3053,16,2,1,0,0,0,1,0
8350,46,4.359,17,5,1,1,1,1,1,0
2100,61,2.2341,18,2,1,0,0,0,1,0
-10515,37,2.0406,18,4,1,0,0,1,0,0
-38890,52,1.5909,12,5,1,0,0,0,1,0
137000,46,9.0141,18,1,0,0,0,1,0,0
-1850,32,1.755,13,2,1,0,0,0,0,0
12650,32,2.4624,14,4,1,0,0,1,1,0
-7800,28,4.2051,14,2,0,0,0,0,1,0
3199,46,3.639,12,4,1,1,0,0,1,0
45700,55,2.739,12,2,1,0,0,1,1,0
-1200,31,2.1969,6,10,1,1,0,0,0,0
0,46,1.7091,12,5,1,0,0,0,0,0
500,27,3.06,12,4,1,0,0,0,0,0
1000,29,2.88,14,1,0,0,1,0,0,0
397000,46,9.438,12,4,1,0,0,1,1,0
0,61,1.9176,12,4,1,0,0,0,1,0
-24800,56,3.1548,14,6,1,1,0,0,1,0
89774,61,2.9982,12,1,0,0,0,1,0,0
195000,61,5.5446,13,3,1,1,1,1,1,0
-200,28,2.6493,6,5,1,1,0,0,0,0
-6000,38,3.102,10,4,1,1,0,0,1,0
-3730,27,1.938,16,3,0,0,0,0,1,0
300,36,0.8964,12,3,0,0,0,1,1,0
-12500,27,3.9408,16,4,1,1,0,0,1,0
-2425,36,3.1752,12,5,1,1,0,0,1,0
0,45,0.459,12,1,0,0,0,0,0,0
55000,64,3.4932,15,3,1,1,0,0,1,0
10378,39,2.1996,14,1,0,0,0,0,1,0
-1200,56,3.7755,12,2,1,1,0,0,1,0
10560,36,2.1021,11,1,0,0,0,0,0,0
9004,42,2.8554,14,3,1,0,0,0,1,0
2000,44,4.347,17,3,1,0,0,0,0,0
9000,46,13.9137,18,2,1,1,1,0,0,0
10571,40,6.3225,12,6,1,0,0,1,1,0
-4693,29,2.9532,16,4,1,1,0,0,1,0
1130,26,2.6409,13,1,0,0,0,0,0,0
50,40,4.2633,16,5,1,1,0,0,1,0
-4700,26,4.59,13,5,1,1,0,0,1,0
-800,29,1.26,14,1,0,0,0,0,0,0
0,55,0.6564,8,5,0,0,0,0,1,0
4400,37,1.914,16,4,1,1,0,0,1,0
-1700,37,3.2964,12,4,1,1,1,0,0,0
-5400,44,6.3627,18,2,1,1,0,0,1,0
197469,50,7.6395,17,3,1,1,0,1,1,0
6000,25,1.566,14,1,0,0,0,0,0,0
-1301,40,4.7184,12,3,1,1,1,0,1,0
-6000,26,3.6,15,1,0,0,0,0,0,0
0,55,1.671,12,1,0,0,0,0,1,0
30999,41,3.915,18,1,0,0,1,1,0,0
0,57,1.863,4,1,0,0,0,0,1,0
-4490,26,3.246,12,1,0,0,0,0,1,0
-875,57,2.0094,8,2,1,0,0,0,1,0
0,28,1.632,11,1,0,0,0,0,1,0
12999,35,1.614,12,1,0,0,0,0,1,0
-2400,35,4.7676,17,4,1,1,1,0,1,0
0,52,1.404,12,1,0,0,0,0,0,0
325,57,1.593,5,1,0,0,0,0,0,0
0,33,3.1749,12,6,1,0,0,0,1,0
0,40,1.2597,12,1,0,0,0,0,1,0
257,33,1.1997,9,2,0,0,0,0,0,0
-370,46,5.7513,12,4,1,1,0,0,1,0
949,48,1.3215,12,3,0,0,1,0,1,0
-1580,47,5.3856,16,4,1,1,1,0,1,0
0,28,1.02,11,2,0,0,0,0,0,0
100,50,3.5496,12,4,1,0,0,0,1,0
4800,40,2.6208,12,1,0,0,1,0,0,0
-500,45,0.9456,14,1,0,0,0,0,1,0
900,30,2.7045,13,4,1,0,0,0,0,0
-1400,27,2.55,14,1,0,0,0,0,0,0
-5000,47,4.215,13,4,1,0,0,0,1,0
-890,52,1.0806,13,4,1,0,0,0,0,0
7399,26,3.2844,12,3,1,0,0,0,0,0
187500,58,6.279,17,1,0,0,1,1,1,0
-2205,33,4.2942,13,4,1,1,0,0,1,0
200,47,2.1813,12,4,1,0,0,0,0,0
3000,31,0.8784,12,5,0,0,0,1,0,0
1459,34,3.609,12,4,1,0,0,0,1,0
15400,39,5.04,16,2,1,1,0,1,0,0
8048,25,3.4893,12,1,0,0,1,0,0,0
6600,44,3.75,13,1,0,0,0,1,1,0
-3800,25,5.1207,15,2,1,1,0,0,0,0
0,33,1.356,12,2,0,0,0,0,0,0
0,37,0.96,12,2,0,0,0,0,1,0
17139,58,3.4089,12,4,1,1,0,0,1,0
0,35,1.7226,16,6,1,1,0,0,0,0
16000,28,2.121,14,3,1,1,0,0,1,0
400,41,2.4498,12,2,1,1,0,0,1,0
8240,54,1.2825,14,2,0,0,1,0,1,0
2607,26,1.6557,12,2,0,0,0,0,0,0
-330,35,2.0787,12,3,1,1,0,0,0,0
-7751,34,3.6051,12,5,1,0,0,0,0,0
-7151,33,7.608,15,4,1,1,0,1,1,0
0,27,1.1454,10,5,1,0,0,0,0,0
27500,40,1.9704,16,1,0,0,0,0,1,0
-3404,64,10.4919,17,2,1,0,0,1,1,0
80000,52,9.2904,18,1,1,0,0,1,1,0
-4100,45,2.7648,8,3,1,1,0,0,1,0
16550,45,2.5728,18,5,1,1,1,1,1,0
7100,32,3.4059,12,3,1,1,0,0,0,0
30499,26,4.6431,17,1,0,0,0,0,0,0
-5101,37,3.2631,11,4,1,1,0,0,1,0
5000,50,3.447,12,2,0,0,1,0,0,0
-1136,49,2.103,6,6,1,0,0,0,1,0
33199,49,5.3919,18,1,0,0,0,0,0,0
-2252,42,2.0331,12,3,0,0,1,0,1,0
0,33,5.4144,12,6,1,1,0,0,0,0
0,48,0.918,13,1,0,0,0,0,1,0
7000,25,2.448,12,1,0,0,0,0,0,0
0,33,1.8621,12,1,0,0,0,0,1,0
-9050,26,1.11,18,1,0,0,0,0,0,0
10690,48,4.305,18,4,1,1,0,0,1,0
-4500,27,2.856,12,1,0,0,0,0,0,0
44750,31,6.804,17,5,1,1,0,1,1,0
25,56,2.4744,1,2,1,0,0,0,0,0
36800,30,7.5222,16,2,1,1,1,0,1,0
0,40,1.9125,12,2,0,0,0,0,0,0
-1100,36,0.7536,14,1,0,0,0,0,0,0
8499,48,4.041,9,4,1,1,0,0,1,0
-1401,28,5.4456,12,2,1,1,0,0,1,0
37794,55,3.6117,12,2,1,1,0,1,1,0
10700,52,3.2511,12,2,1,0,0,1,1,0
11800,63,2.6736,11,3,1,0,0,0,1,0
21700,48,3.2325,12,3,1,0,1,1,1,0
276150,60,5.3277,13,2,1,0,0,1,1,0
525,46,2.217,18,2,0,0,0,0,1,0
0,45,5.0883,12,6,1,1,0,0,1,0
0,48,2.8053,9,6,1,0,0,0,0,0
800,31,2.5158,13,3,1,0,0,0,1,0
250,54,2.4714,6,3,1,1,0,0,1,0
-200,30,3.0342,12,5,1,1,0,0,0,0
0,43,1.9074,14,1,0,0,0,0,0,0
3499,37,6.696,12,2,1,1,0,0,0,0
2050,38,2.4888,13,1,0,0,1,0,1,0
-307,37,5.3151,16,4,1,1,1,1,1,0
50,44,2.883,12,3,1,1,1,0,1,0
700,38,1.89,12,2,0,0,0,0,1,0
28420,51,1.4574,12,1,0,0,0,0,1,0
500,25,0.7164,11,2,0,0,0,0,0,0
-960,42,2.3313,12,3,0,0,0,0,0,0
200,36,3.9942,13,5,1,0,0,0,1,0
6750,28,2.8383,18,1,0,0,0,0,1,0
22350,37,5.556,13,4,1,1,0,1,1,0
5999,61,5.0919,18,3,1,1,1,0,1,0
225,27,0.7332,12,1,0,0,0,0,0,0
-9168,41,1.4484,12,3,1,0,0,0,1,0
134584,47,10.662,12,2,1,1,1,1,1,0
-651,52,1.0968,9,4,1,0,0,0,1,0
41000,40,11.016,16,3,1,1,1,1,1,0
-4400,46,2.52,17,2,0,0,0,0,1,0
1950,52,4.77,12,2,1,1,1,0,1,0
5704,41,6.1353,12,2,1,0,0,1,1,0
50,28,1.377,14,1,0,0,0,0,1,0
37998,60,8.1618,12,3,1,1,0,0,1,0
0,29,0.4872,12,2,0,0,0,0,0,0
-1886,37,2.3193,12,7,1,1,0,0,1,0
-28200,33,0.6855,12,3,0,0,0,0,0,0
-3422,29,2.3127,12,2,1,1,1,0,1,0
-5000,54,1.962,14,1,0,0,1,0,0,0
27600,63,1.2804,12,5,0,0,1,0,1,0
-948,57,1.3608,11,2,0,0,1,0,0,0
400,31,1.914,12,1,0,0,1,0,1,0
-1600,27,1.653,10,3,0,0,0,0,0,0
-315,31,1.1364,12,4,1,0,0,0,0,0
-3752,34,2.2044,12,6,1,1,1,0,0,0
210,29,2.0313,12,3,1,0,0,0,0,0
35000,56,2.37,14,2,0,0,0,1,1,0
-800,27,2.0385,16,1,0,0,0,0,0,0
100,31,1.0755,12,1,0,0,0,0,0,0
-9720,41,4.0467,14,2,0,0,1,0,0,0
6000,51,2.3364,12,2,1,0,0,0,1,0
-1170,32,2.499,12,5,1,0,0,0,1,0
-3400,27,2.1,12,5,1,0,0,0,0,0
28974,36,0.9933,18,4,1,1,0,1,1,0
-6983,37,1.5882,15,4,0,0,0,0,1,0
13499,48,6.537,14,4,1,1,0,0,1,0
-838,49,2.5641,12,5,1,1,0,0,1,0
20000,51,5.367,13,2,1,1,0,1,1,0
41,48,3.7848,17,4,1,1,0,0,1,0
-449,36,0.864,12,3,0,0,0,0,1,0
40800,54,7.404,16,2,1,1,0,0,1,0
29350,25,1.8582,12,2,0,0,0,1,1,0
2499,47,2.3883,11,3,0,0,1,0,0,0
0,33,1.2,16,2,0,0,1,0,1,0
-5559,29,3.174,12,5,1,0,0,0,1,0
11000,57,2.601,12,4,1,1,1,1,1,0
-276,48,5.2836,12,3,1,1,0,0,1,0
-3775,41,3.2703,18,1,0,0,0,0,1,0
7723,34,6.4347,14,4,1,1,0,0,1,0
-2000,28,2.8911,11,1,0,0,0,0,0,0
2500,64,2.1111,14,1,0,0,0,0,1,0
59500,61,2.2659,12,2,1,1,0,1,1,0
0,33,1.338,12,1,0,0,0,0,0,0
28599,38,9.0045,18,4,1,0,0,1,1,0
21862,46,4.422,12,3,1,1,0,1,1,0
0,50,1.065,6,1,0,0,0,0,1,0
-3300,27,2.2296,16,1,0,0,0,0,0,0
-5122,38,3.7197,12,4,1,1,1,0,1,0
50,56,0.1596,12,2,0,0,0,0,0,0
0,25,2.703,12,1,0,0,1,0,1,0
50,34,1.7883,6,5,1,1,0,0,0,0
3000,38,1.854,12,5,1,0,0,0,0,0
50,45,1.077,12,3,0,0,0,0,1,0
-4609,27,3.9003,15,2,1,1,1,0,0,0
144500,53,10.4235,12,2,1,1,0,1,1,0
6249,34,4.5045,16,4,1,0,0,1,1,0
1636,26,18.0858,16,3,1,1,0,0,1,0
85560,49,1.7169,18,6,1,1,1,1,0,0
-2400,39,3.075,12,4,1,1,0,0,1,0
-4800,42,2.34,13,2,0,0,0,0,0,0
13600,30,1.716,13,1,0,0,0,0,1,0
-400,55,3.24,16,4,0,0,1,0,1,0
0,46,0.5589,12,2,0,0,0,0,0,0
17,48,1.6665,12,3,1,0,0,0,1,0
59160,45,4.3131,18,2,1,1,0,1,1,0
-7600,36,1.3824,12,1,0,0,0,0,0,0
-4350,36,4.6842,14,2,1,0,0,1,0,0
-62000,58,1.68,6,2,1,0,0,1,1,0
-2316,26,2.4621,15,2,1,1,0,0,1,0
4050,33,5.28,12,3,1,1,1,1,0,0
-2643,36,3.8061,12,4,1,0,0,0,0,0
11661,40,2.4261,12,4,1,1,0,1,1,0
100,39,2.124,17,4,1,1,0,0,0,0
-2500,31,0.5358,12,5,1,0,0,0,0,0
6400,50,0.5766,14,1,0,0,0,1,0,0
50,49,1.5741,12,2,0,0,0,0,1,0
0,32,1.275,10,1,0,0,0,0,0,0
-301750,38,5.4183,11,4,1,1,0,0,0,0
-2500,29,3.6885,12,4,1,1,0,0,1,0
1249,27,2.8575,12,1,0,0,0,0,0,0
18550,46,2.58,14,2,1,1,0,1,1,0
11243,41,6.3939,17,4,1,1,1,0,1,0
3550,52,2.0838,17,1,0,0,1,0,0,0
6030,33,1.6452,13,1,1,0,0,0,0,0
0,42,0.2952,4,3,0,0,0,0,0,0
135496,36,6.1446,12,3,1,0,0,1,1,0
1500,60,3.2481,12,4,1,0,0,0,1,0
3000,31,6.081,16,4,1,0,0,0,1,0
-130,51,0.4137,6,3,1,0,0,0,1,0
-5000,28,3.606,14,1,0,0,1,0,0,0
-3900,48,3.1506,13,5,1,1,0,0,1,0
5000,58,2.43,14,4,0,0,1,0,1,0
3500,29,13.0296,18,2,1,1,0,0,1,0
0,46,4.32,12,1,0,0,0,0,0,0
300,34,2.649,12,1,0,0,1,0,1,0
0,26,3.7476,13,2,1,1,1,0,0,0
0,48,2.3634,14,2,0,0,1,0,1,0
1600,35,3.9861,16,2,1,1,0,1,1,0
-1000,30,1.71,16,3,1,1,1,0,0,0
-3250,29,1.4556,14,1,0,0,0,0,0,0
-3050,25,1.8999,13,2,0,0,0,0,0,0
-2168,29,2.9994,12,4,1,1,0,0,0,0
-2840,40,1.5306,12,2,0,0,0,0,0,0
800,54,2.4654,13,2,0,0,1,0,1,0
32649,53,3.2049,16,1,0,0,0,0,0,0
1799,34,7.3764,18,1,0,0,0,0,1,0
96600,44,12.72,18,2,1,1,1,1,1,0
-9090,50,3.1974,18,4,0,0,1,0,0,0
340,30,2.9133,12,4,1,0,0,0,1,0
2600,53,5.8155,12,1,0,0,0,1,1,0
99,42,1.5306,10,1,1,0,0,0,0,0
1999,38,6.927,18,4,1,1,0,0,1,0
-1251,60,0.5472,12,1,0,0,0,0,0,0
-4242,46,3.06,6,4,1,0,0,0,1,0
249,42,4.0035,12,7,1,1,0,0,0,0
-8000,35,2.9925,12,2,1,1,0,0,1,0
-450,36,1.02,13,2,0,0,0,0,0,0
37623,52,1.7106,12,4,1,1,0,1,1,0
81668,40,3.4563,18,2,1,0,0,1,1,0
500,42,5.8629,16,4,1,1,0,0,1,0
1200,31,1.224,5,1,0,0,0,0,1,0
-8225,35,2.1132,18,1,0,0,0,0,1,0
4200,28,1.1616,11,1,0,0,0,0,0,0
9279,37,3.237,16,4,1,1,0,0,1,0
5200,28,3.8058,12,1,0,0,1,0,1,0
0,33,2.196,16,1,0,0,0,0,0,0
0,45,1.125,12,1,1,0,0,0,0,0
3500,32,4.3521,14,4,1,1,0,0,1,0
0,61,1.02,5,1,0,0,1,0,0,0
0,45,0.75,18,1,0,0,0,0,0,0
33458,63,3.3951,12,5,1,0,0,1,1,0
23944,32,3.8376,17,3,1,1,0,1,1,0
7322,37,2.0142,14,1,0,0,0,0,0,0
9035,49,3.87,16,4,1,0,0,1,1,0
-3820,33,2.5782,14,2,1,1,1,0,1,0
2750,60,5.883,16,2,1,0,1,0,1,0
-47080,44,4.1961,13,4,1,0,0,0,0,0
0,45,1.7403,10,8,0,0,0,0,0,0
555,54,2.55,10,6,1,0,0,0,0,0
54500,50,2.7516,13,2,1,0,0,1,1,0
16610,61,2.5233,12,1,0,0,0,1,1,0
4959,36,2.664,12,4,1,0,0,1,1,0
1300,30,3.243,14,3,1,1,0,0,1,0
1733,54,5.1654,13,3,1,1,1,0,1,0
-4165,28,2.6931,12,2,1,1,0,0,1,0
2115,27,3.5205,11,5,1,0,0,0,0,0
-3450,45,2.367,10,12,1,0,0,0,1,0
-2069,26,0.5919,12,3,0,0,0,0,0,0
0,38,1.275,4,2,0,0,0,0,1,0
600,34,4.6386,16,4,1,1,1,0,0,0
0,52,0.6282,9,2,0,0,0,0,1,0
-1500,34,4.08,12,4,1,1,0,0,0,0
130,27,1.1898,13,4,0,0,0,0,0,0
2073,37,2.6688,12,4,1,1,0,0,1,0
0,33,0.156,8,5,1,0,0,0,0,0
42245,39,5.7201,16,5,1,0,0,1,0,0
170056,53,7.2108,12,2,1,1,0,1,1,0
13108,50,5.5314,12,2,1,0,0,0,1,0
37894,48,2.766,12,1,0,0,0,1,1,0
9249,57,1.6305,13,3,1,0,1,0,1,0
145,50,1.5414,8,4,0,0,0,0,0,0
200,61,1.836,9,1,0,0,0,0,0,0
43200,42,5.31,17,6,1,0,0,1,1,0
200,33,1.7454,13,1,0,0,0,0,0,0
300,46,2.1936,2,6,1,1,0,0,1,0
8400,29,3.9321,12,2,1,1,1,1,1,0
0,31,0.915,12,2,0,0,0,0,0,0
-1200,52,0.5742,12,1,0,0,0,0,1,0
35000,43,3.849,12,3,1,1,1,0,1,0
-1925,57,1.4232,9,1,0,0,0,0,1,0
8,50,0.3684,12,3,0,0,0,0,0,0
132671,52,3.8832,17,2,0,0,0,1,1,0
2000,42,1.7034,12,1,1,0,0,1,0,0
126150,50,4.983,8,1,0,0,0,1,1,0
-3450,31,2.2575,10,3,1,1,0,0,1,0
-1900,38,2.5164,12,6,1,1,0,0,0,0
204000,35,5.43,16,2,1,0,0,1,1,0
-2745,35,3.6,13,5,1,0,0,0,1,0
37100,48,2.9067,17,5,1,1,0,1,1,0
-8801,57,2.4612,10,3,1,0,0,0,1,0
13498,40,4.824,17,6,1,0,1,0,1,0
2000,44,3.0861,15,4,0,0,0,0,1,0
350,26,1.428,12,3,1,0,0,0,0,0
-671,28,2.499,12,4,1,1,0,0,0,0
-22794,44,6.0903,11,3,1,1,0,0,0,0
50572,25,5.7147,16,2,1,1,1,1,0,0
-1480,33,1.2501,12,2,0,0,1,0,0,0
0,45,1.7442,11,5,0,0,0,0,0,0
13176,33,5.2476,16,1,0,0,1,0,1,0
-8680,26,1.9785,12,4,1,0,0,0,0,0
85300,45,4.1352,16,4,1,0,0,0,1,0
199,33,1.014,12,1,0,0,0,0,0,0
-5000,56,4.1466,12,4,1,1,0,0,1,0
-6050,37,2.8038,12,6,0,0,0,0,1,0
10129,45,10.4814,18,4,1,1,1,0,1,0
0,44,1.02,12,3,0,0,0,0,0,0
4200,31,2.1546,16,1,0,0,0,1,0,0
-995,29,1.5555,9,2,0,0,0,0,0,0
-5400,55,1.9548,12,4,1,1,0,0,1,0
20,53,0.9744,12,1,1,0,0,0,0,0
176000,57,6.696,15,4,1,0,0,1,1,0
14851,27,5.5683,17,2,1,0,0,0,0,0
-11300,34,5.04,12,5,1,1,0,0,0,0
-4306,52,3.0639,8,4,1,0,0,1,1,0
-300,39,0.7836,15,4,1,0,1,0,1,0
0,37,0.945,12,8,1,0,0,0,1,0
0,49,1.1898,14,2,0,0,0,0,1,0
-4640,47,4.9176,12,4,1,1,0,0,1,0
72607,55,3.6552,14,5,1,0,0,1,1,0
-9000,37,2.832,14,3,0,0,0,0,0,0
399,49,3.6336,11,6,1,1,0,0,1,0
59,37,1.2003,12,1,0,0,0,0,0,0
-200,42,0.6297,13,2,0,0,0,0,1,0
-1000,30,1.4625,12,1,0,0,0,0,0,0
14500,44,5.1078,12,5,1,1,1,0,1,0
0,53,0.7113,12,5,1,1,0,0,0,0
9500,41,3,12,3,0,0,1,1,0,0
46500,34,4.0554,16,3,0,0,1,0,1,0
-6001,26,2.364,12,5,1,0,0,0,0,0
-3887,42,3.3021,18,1,0,0,1,0,0,0
47488,48,2.6916,16,1,0,0,1,1,0,0
-14995,52,2.3307,12,3,1,1,0,0,1,0
0,38,1.98,12,6,1,1,0,0,0,0
16999,26,3.3651,14,1,0,0,0,0,0,0
4199,44,1.587,12,2,0,0,0,0,0,0
62535,36,4.671,14,5,1,0,0,1,1,0
1674,41,2.1645,12,1,0,0,0,0,1,0
9770,33,5.0862,10,4,1,0,0,1,1,0
91999,40,6.036,18,3,1,0,0,1,1,0
-5850,40,3.6015,18,1,0,0,1,0,0,0
3300,36,7.3578,12,5,1,0,0,0,1,0
-829,25,1.8447,12,4,1,1,1,0,1,0
-400,38,3.3192,16,2,0,0,0,0,0,0
-2800,43,5.4648,12,4,1,1,0,0,1,0
-1675,32,5.8167,12,5,1,1,0,0,1,0
33449,62,2.82,12,3,1,0,0,1,1,0
4124,33,1.6458,12,1,0,0,0,0,0,0
0,32,1.5834,12,5,1,0,0,0,0,0
-1008,29,1.5312,12,3,1,0,0,0,1,0
4350,39,4.6104,14,3,1,1,0,0,1,0
889,56,3.2007,17,2,1,0,1,0,1,0
35000,48,4.125,16,1,0,0,1,0,0,0
-1302,36,2.8476,13,4,1,1,1,0,1,0
33600,37,3.2394,12,3,0,0,0,0,0,0
8000,40,2.436,14,1,0,0,0,0,0,0
0,44,1.86,9,5,1,0,0,0,1,0
28499,43,5.226,14,5,1,0,0,1,0,0
50,39,1.05,12,3,1,0,0,0,0,0
81798,53,10.0596,14,2,1,0,0,1,0,0
0,28,1.1376,13,1,0,0,0,0,0,0
8220,58,2.7264,12,3,1,1,0,0,0,0
-2210,28,2.13,11,3,1,1,0,0,0,0
184474,34,8.3274,14,5,1,0,0,1,1,0
450,36,2.6472,10,3,1,1,0,0,1,0
2550,64,0.8172,8,3,0,0,1,1,0,0
-2160,35,2.3073,12,3,0,0,0,1,1,0
0,25,0.8925,1,3,0,0,0,0,0,0
-6000,42,3,18,4,1,0,0,0,0,0
-1740,50,2.3148,14,3,1,1,0,0,1,0
39800,49,7.7466,12,2,1,1,1,1,1,0
-3150,26,2.3556,16,4,1,0,0,0,0,0
800,37,1.8048,14,1,0,0,0,0,0,0
15100,53,7.3218,18,4,1,1,0,1,1,0
3000,63,0.5982,12,3,1,0,0,1,1,0
-5872,29,2.8005,12,5,1,0,0,0,0,0
-33880,27,6.1125,16,2,1,1,0,0,0,0
-800,38,0.7968,7,4,1,0,0,0,0,0
-1500,38,1.14,12,2,0,0,0,0,0,0
1000,28,2.8554,15,4,1,0,0,0,1,0
500,34,1.533,10,1,0,0,0,0,0,0
-3400,54,0.6711,10,2,0,0,0,0,0,0
-15900,45,5.301,16,4,1,1,1,0,0,0
18430,48,4.5618,14,4,1,1,0,1,1,0
0,26,1.275,3,1,0,0,0,0,0,0
-6159,25,0.063,15,2,0,0,0,0,0,0
72475,48,4.3866,9,2,1,0,0,0,1,0
-3420,31,0.7293,12,1,0,0,0,0,0,0
4400,32,3.4233,15,4,1,1,0,0,0,0
0,41,2.5674,12,7,1,0,0,0,0,0
-4918,42,2.8377,12,4,1,1,0,0,1,0
550,46,3.2895,11,1,0,0,1,0,1,0
0,39,0.96,12,5,1,0,0,0,0,0
-451,28,1.365,12,5,1,1,0,0,1,0
-8653,50,3.7437,13,2,1,1,1,0,1,0
300,42,0.6903,5,2,0,0,0,0,0,0
-6200,34,3.612,12,3,1,1,0,0,0,0
23850,33,3.4806,13,3,0,0,1,0,1,0
-980,34,1.8573,13,5,1,0,0,0,0,0
1000,37,5.202,12,4,1,0,0,0,1,0
757,26,1.5615,16,1,0,0,0,0,0,0
450,44,3.726,16,4,1,0,0,0,1,0
5158,30,4.7046,16,3,1,1,0,0,0,0
-5008,40,3.6621,6,5,1,0,0,0,1,0
-2000,28,3.7296,15,3,1,1,0,0,0,0
0,46,2.0199,8,1,0,0,0,0,0,0
-3890,46,1.164,12,2,0,0,0,0,0,0
-10000,46,7.1988,18,1,1,0,1,1,0,0
-3200,26,5.2386,12,3,1,1,0,0,0,0
2250,26,4.0608,12,2,1,1,0,1,1,0
287746,62,5.7159,12,2,1,0,0,1,1,0
1020,48,3.2595,11,4,1,0,0,0,1,0
0,43,0.714,12,3,0,0,0,0,0,0
-800,27,0.8364,10,1,0,0,0,0,0,0
-2600,45,0.9315,14,2,0,0,0,0,1,0
-9600,34,1.3509,11,3,1,0,0,0,1,0
-181,37,1.5156,12,4,0,0,0,0,0,0
-1435,33,1.86,15,3,0,0,0,0,0,0
3800,33,1.0215,14,1,0,0,0,0,0,0
54849,55,2.6193,10,2,1,0,0,1,1,0
-17000,52,2.376,13,1,0,0,1,0,0,0
0,29,1.7856,3,9,1,1,1,0,0,0
0,27,1.8156,12,4,1,1,0,0,0,0
21200,39,5.1123,12,2,1,1,0,0,0,0
7300,31,5.0346,12,4,1,1,0,0,1,0
6,49,0.561,12,2,0,0,1,0,0,0
-21250,25,1.3026,18,1,0,0,0,0,0,0
46992,37,5.1798,15,3,1,1,0,1,1,0
93970,45,3.4644,8,3,1,0,0,1,1,0
-1935,56,2.214,14,7,0,0,1,0,0,0
1000,41,7.0905,14,6,1,1,1,0,1,0
-4880,31,2.7729,6,6,1,1,0,0,1,0
-8900,61,2.6982,13,1,0,0,1,0,0,0
-13144,44,2.1,18,7,0,0,0,0,0,0
-900,45,1.1868,5,3,0,0,0,0,1,0
-59970,42,1.35,9,1,0,0,0,0,0,0
0,46,1.9371,6,6,1,0,0,0,0,0
2000,38,2.0478,12,3,0,0,0,0,0,0
0,37,0.6309,6,7,1,0,0,0,0,0
-2600,41,4.8615,15,4,0,0,1,0,1,0
0,53,0.744,12,1,0,0,0,0,0,0
-13486,53,2.7336,6,6,1,1,0,0,1,0
920,31,3.237,16,1,0,0,0,0,0,0
55500,37,1.2483,12,1,0,0,0,0,1,0
-1250,32,4.578,14,3,1,1,0,0,1,0
-6500,28,1.5294,16,1,0,0,0,0,0,0
1799,44,2.3787,13,5,1,0,0,0,1,0
1925,41,3.6435,12,6,1,0,0,0,1,0
2900,43,4.4418,18,1,0,0,0,1,1,0
-8827,32,1.3242,12,3,1,1,0,0,1,0
20300,53,5.5218,13,2,1,1,0,1,1,0
58190,49,3.042,16,3,0,0,0,1,1,0
2804,42,1.9413,12,3,0,0,0,1,1,0
0,52,1.5096,12,7,1,0,0,0,0,0
19798,36,2.4297,12,2,1,1,0,0,1,0
-2100,25,2.412,12,1,0,0,0,0,0,0
-4255,30,0.5046,12,4,1,0,0,0,1,0
0,39,1.2132,12,4,1,0,0,0,1,0
5249,30,3.1098,16,1,0,0,0,0,0,0
1003,40,2.3988,14,2,0,0,0,0,0,0
1050,40,5.6505,14,4,1,1,0,0,1,0
4550,26,1.332,18,1,0,0,0,0,0,0
11999,35,3.12,12,1,0,0,0,1,1,0
27400,44,4.32,18,1,0,0,1,1,1,0
13139,42,3.2142,14,5,1,1,0,1,1,0
-10000,41,2.1081,11,1,0,0,1,0,0,0
1877,40,2.7684,12,3,1,1,1,0,0,0
2475,33,3.54,12,2,0,0,0,0,1,0
