id,y,region,usuario,antiguedad,genero
3003,0,RegionB,Ligero,29.55745192,Hombre
3004,0,RegionA,Ligero,49.72169165,Hombre
3005,1,RegionA,Ligero,25.11212055,Hombre
3006,0,RegionA,Ligero,49.93830351,Hombre
3007,0,RegionA,Ligero,49.88338641,Mujer
3008,0,RegionB,Pesado,36.05324842,Hombre
3009,1,RegionB,Ligero,29.52827824,Hombre
3010,0,RegionA,Pesado,54.19751496,Hombre
3011,0,RegionB,Ligero,49.80356558,Hombre
3012,0,RegionB,Pesado,37.62109492,Hombre
3013,0,RegionB,Pesado,22.14310136,Mujer
3014,1,RegionA,Pesado,54.79180513,Hombre
3015,0,RegionA,Ligero,31.67361123,Hombre
3016,1,RegionB,Ligero,39.47395089,Hombre
3017,0,RegionC,Pesado,35.77736024,Hombre
3018,1,RegionA,Ligero,41.67051202,Hombre
3019,1,RegionA,Pesado,49.11006279,Hombre
3020,0,RegionA,Ligero,30.02802247,Mujer
3021,0,RegionA,Ligero,33.1426357,Hombre
3022,0,RegionC,Pesado,44.46607607,Hombre
3023,0,RegionA,Ligero,37.57006691,Mujer
3024,1,RegionB,Ligero,40.72890732,Hombre
3025,0,RegionA,Ligero,52.73119267,Hombre
3026,1,RegionA,Pesado,53.68267055,Hombre
3027,0,RegionC,Ligero,48.76044285,Mujer
3028,1,RegionB,Ligero,39.28638229,Hombre
3029,1,RegionC,Ligero,27.65030068,Hombre
3030,0,RegionB,Ligero,38.63999966,Hombre
3031,1,RegionB,Pesado,47.40482096,Hombre
3032,0,RegionC,Ligero,38.05855844,Mujer
3033,0,RegionC,Ligero,18.8453225,Hombre
3034,0,RegionA,Ligero,35.17986758,Mujer
3035,0,RegionA,Ligero,53.36410407,Hombre
3036,1,RegionC,Pesado,71.3000803,Mujer
3037,1,RegionB,Ligero,40.40027393,Hombre
3038,1,RegionC,Ligero,21.28482824,Mujer
3039,0,RegionA,Ligero,52.11780319,Hombre
3040,0,RegionA,Ligero,35.38187288,Hombre
3041,0,RegionA,Ligero,49.70094423,Mujer
3042,0,RegionC,Ligero,16.3521684,Hombre
3043,0,RegionB,Ligero,49.48372247,Hombre
3044,1,RegionB,Ligero,30.41083899,Hombre
3045,0,RegionC,Ligero,24.72349685,Hombre
3046,0,RegionC,Pesado,30.45628739,Mujer
3047,0,RegionC,Ligero,43.82322854,Hombre
3048,0,RegionA,Ligero,26.73852171,Hombre
3049,1,RegionC,Pesado,48.19389442,Mujer
3050,1,RegionB,Ligero,39.87115884,Mujer
3051,1,RegionA,Pesado,19.42194623,Hombre
3052,0,RegionA,Pesado,50.24958226,Hombre
3053,1,RegionB,Ligero,60.27985837,Mujer
3054,1,RegionA,Ligero,47.38908204,Hombre
3055,0,RegionC,Ligero,43.45956296,Hombre
3056,0,RegionA,Ligero,15.0840681,Hombre
3057,1,RegionA,Ligero,30.09478927,Mujer
3058,0,RegionC,Ligero,18.04187675,Hombre
3059,1,RegionB,Pesado,56.31521987,Mujer
3060,1,RegionB,Ligero,51.062631,Mujer
3061,1,RegionB,Ligero,34.81044422,Hombre
3062,0,RegionB,Pesado,39.14602701,Mujer
3063,0,RegionA,Ligero,35.74776191,Mujer
3064,1,RegionB,Ligero,23.20115596,Hombre
3065,0,RegionC,Ligero,48.16008836,Hombre
3066,0,RegionC,Pesado,46.32907484,Mujer
3067,0,RegionA,Ligero,53.05980148,Mujer
3068,0,RegionA,Ligero,42.61475833,Mujer
3069,1,RegionC,Ligero,28.21517748,Hombre
3070,1,RegionC,Pesado,30.38847229,Mujer
3071,1,RegionB,Ligero,44.82678919,Mujer
3072,0,RegionA,Ligero,60.68822086,Hombre
3073,0,RegionA,Ligero,25.74850639,Mujer
3074,1,RegionB,Ligero,48.09025746,Mujer
3075,0,RegionC,Ligero,50.30383186,Hombre
3076,0,RegionA,Pesado,44.2537212,Mujer
3077,0,RegionB,Ligero,30.82509659,Hombre
3078,1,RegionB,Ligero,36.65575261,Hombre
3079,0,RegionA,Ligero,46.617064,Mujer
3080,1,RegionA,Ligero,49.637526,Hombre
3081,0,RegionB,Ligero,46.50734146,Hombre
3082,0,RegionC,Pesado,15.30700853,Mujer
3083,0,RegionC,Pesado,39.00005249,Hombre
3084,1,RegionA,Ligero,41.06923902,Hombre
3085,0,RegionB,Ligero,47.40363685,Hombre
3086,1,RegionA,Ligero,57.68090688,Hombre
3087,1,RegionC,Pesado,32.75766183,Hombre
3088,1,RegionB,Ligero,36.47245155,Hombre
3089,0,RegionC,Pesado,22.27719774,Mujer
3090,1,RegionB,Ligero,17.72500364,Mujer
3091,0,RegionA,Ligero,17.27334305,Hombre
3092,0,RegionC,Ligero,52.56536538,Hombre
3093,0,RegionB,Pesado,23.97866424,Hombre
3094,0,RegionC,Ligero,54.47753723,Hombre
3095,0,RegionA,Ligero,58.55375472,Mujer
3096,0,RegionC,Ligero,53.04853512,Mujer
3097,0,RegionA,Pesado,35.94568047,Hombre
3098,1,RegionB,Ligero,51.74006066,Hombre
3099,0,RegionC,Ligero,26.35809537,Mujer
3100,0,RegionC,Ligero,33.15664728,Mujer
3101,0,RegionA,Ligero,47.90602825,Hombre
3102,1,RegionA,Pesado,52.46482625,Hombre
3103,0,RegionA,Ligero,48.97037587,Hombre
3104,1,RegionB,Ligero,28.65952218,Mujer
3105,0,RegionB,Pesado,24.63982137,Hombre
3106,0,RegionC,Ligero,32.95189016,Hombre
3107,0,RegionB,Pesado,36.0911466,Mujer
3108,0,RegionB,Ligero,33.49912978,Mujer
3109,1,RegionB,Ligero,32.86646026,Hombre
3110,1,RegionC,Pesado,53.89030259,Hombre
3111,1,RegionB,Pesado,31.69000722,Hombre
3112,0,RegionA,Ligero,29.10497658,Mujer
3113,0,RegionB,Ligero,59.11894127,Hombre
3114,0,RegionC,Ligero,62.27093633,Mujer
3115,0,RegionC,Ligero,51.13668849,Mujer
3116,0,RegionB,Ligero,32.79586853,Hombre
3117,1,RegionB,Pesado,63.84122643,Hombre
3118,1,RegionC,Pesado,51.76490451,Mujer
3119,1,RegionA,Pesado,32.5812708,Hombre
3120,1,RegionC,Ligero,56.78880016,Hombre
3121,0,RegionA,Pesado,51.16950454,Mujer
3122,0,RegionB,Pesado,27.38849032,Hombre
3123,0,RegionC,Ligero,55.48006763,Hombre
3124,1,RegionA,Pesado,40.67687488,Mujer
3125,1,RegionB,Ligero,22.6625974,Hombre
3126,1,RegionB,Pesado,30.09246884,Mujer
3127,1,RegionB,Pesado,33.49320238,Mujer
3128,0,RegionC,Ligero,66.80004264,Hombre
3129,0,RegionB,Ligero,47.96278604,Mujer
3130,0,RegionC,Pesado,33.15960199,Mujer
3131,0,RegionB,Ligero,13.2609583,Mujer
3132,0,RegionA,Ligero,50.68438992,Mujer
3133,0,RegionB,Ligero,43.32724049,Hombre
3134,0,RegionC,Pesado,20.71175468,Mujer
3135,0,RegionB,Ligero,55.7602484,Mujer
3136,1,RegionA,Ligero,46.27671396,Hombre
3137,1,RegionB,Pesado,40.19666436,Mujer
3138,0,RegionA,Ligero,42.17264763,Hombre
3139,1,RegionA,Pesado,32.92233359,Hombre
3140,0,RegionA,Ligero,46.86599999,Hombre
3141,0,RegionA,Ligero,19.43988373,Hombre
3142,0,RegionC,Ligero,45.67717817,Hombre
3143,1,RegionC,Pesado,30.83150298,Mujer
3144,1,RegionB,Ligero,38.72945907,Mujer
3145,1,RegionC,Pesado,25.54556019,Mujer
3146,0,RegionC,Pesado,24.70081097,Hombre
3147,1,RegionC,Ligero,57.54573896,Mujer
3148,0,RegionC,Ligero,32.06188434,Mujer
3149,1,RegionB,Pesado,48.03768559,Hombre
3150,1,RegionB,Pesado,54.88988487,Mujer
3151,1,RegionB,Ligero,64.08801667,Mujer
3152,0,RegionA,Ligero,39.46490839,Mujer
3153,0,RegionB,Ligero,40.27245054,Mujer
3154,0,RegionA,Ligero,27.55125254,Hombre
3155,1,RegionA,Pesado,14.36603861,Mujer
3156,1,RegionB,Pesado,32.09600257,Hombre
3157,1,RegionB,Ligero,22.41825592,Mujer
3158,0,RegionC,Ligero,35.58433134,Mujer
3159,1,RegionA,Ligero,56.25582168,Hombre
3160,0,RegionC,Ligero,33.39029301,Mujer
3161,1,RegionC,Pesado,25.64985539,Hombre
3162,0,RegionB,Ligero,52.31410376,Hombre
3163,0,RegionB,Pesado,42.49702996,Hombre
3164,1,RegionC,Pesado,39.80241127,Mujer
3165,0,RegionA,Ligero,58.09480625,Mujer
3166,0,RegionA,Pesado,30.83322116,Mujer
3167,1,RegionA,Pesado,39.24962923,Mujer
3168,0,RegionC,Pesado,33.58567593,Mujer
3169,1,RegionA,Ligero,46.25972878,Hombre
3170,0,RegionC,Pesado,28.0681528,Mujer
3171,0,RegionA,Ligero,25.35906994,Mujer
3172,1,RegionC,Ligero,43.79247155,Hombre
3173,1,RegionB,Pesado,48.76255945,Mujer
3174,0,RegionC,Pesado,33.46495048,Mujer
3175,0,RegionC,Pesado,47.44060509,Mujer
3176,0,RegionC,Ligero,43.04474475,Hombre
3177,0,RegionA,Ligero,31.7872463,Hombre
3178,0,RegionC,Pesado,50.01692223,Mujer
3179,0,RegionC,Pesado,52.75189355,Mujer
3180,0,RegionB,Pesado,45.23610052,Mujer
3181,0,RegionC,Ligero,33.04223844,Mujer
3182,0,RegionC,Ligero,41.3165444,Mujer
3183,0,RegionC,Ligero,38.36482714,Hombre
3184,1,RegionA,Ligero,17.86196068,Mujer
3185,0,RegionA,Ligero,56.30702194,Mujer
3186,0,RegionC,Pesado,51.30843262,Mujer
3187,1,RegionB,Ligero,14.33157294,Hombre
3188,0,RegionC,Ligero,58.11023198,Hombre
3189,0,RegionA,Pesado,57.00655052,Hombre
3190,0,RegionB,Ligero,54.7369051,Mujer
3191,0,RegionC,Ligero,27.43394252,Mujer
3192,0,RegionA,Ligero,11.91195125,Hombre
3193,1,RegionB,Pesado,44.1568346,Hombre
3194,1,RegionB,Ligero,25.39072756,Mujer
3195,1,RegionC,Ligero,55.84827206,Mujer
3196,0,RegionA,Ligero,49.15261658,Hombre
3197,0,RegionB,Ligero,26.92131113,Hombre
3198,1,RegionB,Ligero,61.18663663,Mujer
3199,1,RegionB,Ligero,35.13899473,Hombre
3200,0,RegionA,Ligero,46.11793928,Hombre
3201,0,RegionA,Ligero,28.92073029,Mujer
3202,1,RegionB,Pesado,33.80082938,Hombre
3203,0,RegionA,Pesado,39.65361966,Hombre
3204,0,RegionB,Ligero,33.20516378,Hombre
3205,0,RegionB,Pesado,51.52567098,Hombre
3206,1,RegionB,Ligero,20.9187084,Hombre
3207,1,RegionB,Ligero,31.13160141,Hombre
3208,0,RegionB,Ligero,53.525822,Mujer
3209,0,RegionB,Ligero,46.0357595,Mujer
3210,0,RegionA,Ligero,36.59769367,Hombre
3211,1,RegionA,Ligero,58.60964685,Hombre
3212,1,RegionB,Ligero,22.90570271,Mujer
3213,0,RegionA,Ligero,52.6737827,Hombre
3214,1,RegionA,Pesado,33.31023708,Mujer
3215,1,RegionB,Pesado,55.02359155,Hombre
3216,0,RegionA,Pesado,35.48213265,Mujer
3217,0,RegionC,Ligero,43.79684425,Hombre
3218,0,RegionC,Ligero,23.06301809,Hombre
3219,1,RegionA,Pesado,39.0493402,Hombre
3220,0,RegionC,Ligero,36.28210218,Hombre
3221,0,RegionC,Pesado,25.01144175,Hombre
3222,0,RegionB,Pesado,43.51077743,Mujer
3223,1,RegionA,Pesado,34.74098193,Hombre
3224,0,RegionA,Ligero,57.77346849,Mujer
3225,0,RegionA,Ligero,54.05204077,Hombre
3226,0,RegionA,Ligero,55.58030026,Hombre
3227,1,RegionA,Ligero,40.04198909,Hombre
3228,1,RegionB,Pesado,36.26076528,Mujer
3229,0,RegionC,Pesado,55.26104614,Hombre
3230,0,RegionA,Ligero,45.49575233,Hombre
3231,0,RegionB,Ligero,61.81421057,Mujer
3232,1,RegionA,Ligero,20.74879274,Mujer
3233,0,RegionB,Ligero,50.25200676,Hombre
3234,0,RegionB,Ligero,31.38360836,Mujer
3235,1,RegionB,Ligero,43.99980462,Mujer
3236,1,RegionB,Ligero,53.24973448,Mujer
3237,0,RegionA,Ligero,57.10593361,Hombre
3238,1,RegionB,Ligero,44.85313201,Mujer
3239,0,RegionB,Pesado,28.09272783,Mujer
3240,0,RegionB,Ligero,47.67425724,Mujer
3241,0,RegionC,Ligero,34.40410042,Hombre
3242,0,RegionB,Ligero,28.2339886,Mujer
3243,0,RegionB,Ligero,34.53867997,Hombre
3244,0,RegionC,Ligero,48.80417001,Mujer
3245,1,RegionB,Pesado,47.11494175,Hombre
3246,0,RegionC,Ligero,13.18024369,Hombre
3247,0,RegionC,Pesado,59.75261497,Hombre
3248,0,RegionC,Pesado,28.60310778,Mujer
3249,1,RegionA,Ligero,24.39868304,Hombre
3250,0,RegionC,Ligero,22.44357642,Hombre
3251,1,RegionA,Ligero,61.31093779,Hombre
3252,0,RegionA,Pesado,47.82873981,Hombre
3253,1,RegionB,Ligero,55.15911696,Hombre
3254,0,RegionA,Pesado,46.18463846,Hombre
3255,1,RegionA,Ligero,53.98257584,Mujer
3256,1,RegionC,Pesado,55.49751821,Hombre
3257,0,RegionA,Ligero,49.26063058,Mujer
3258,0,RegionC,Ligero,27.1422437,Hombre
3259,0,RegionA,Ligero,47.85174697,Hombre
3260,0,RegionC,Ligero,46.75352434,Mujer
3261,0,RegionC,Ligero,23.48811078,Hombre
3262,0,RegionC,Ligero,34.40800414,Mujer
3263,1,RegionB,Ligero,42.30284566,Hombre
3264,1,RegionC,Ligero,34.14165835,Mujer
3265,1,RegionB,Ligero,28.99410578,Mujer
3266,0,RegionB,Ligero,49.58219549,Mujer
3267,0,RegionC,Pesado,39.21070133,Mujer
3268,1,RegionA,Ligero,35.48786337,Mujer
3269,0,RegionC,Ligero,51.58095249,Hombre
3270,1,RegionB,Pesado,22.49449554,Hombre
3271,0,RegionC,Ligero,37.34599382,Hombre
3272,0,RegionC,Ligero,66.37811612,Hombre
3273,1,RegionC,Ligero,50.17495049,Hombre
3274,1,RegionB,Ligero,39.27434402,Mujer
3275,0,RegionC,Ligero,61.69638788,Mujer
3276,0,RegionC,Ligero,41.64763149,Hombre
3277,0,RegionC,Ligero,42.47059223,Hombre
3278,0,RegionB,Ligero,32.07889671,Hombre
3279,0,RegionC,Ligero,48.34046773,Mujer
3280,1,RegionA,Ligero,28.42264561,Hombre
3281,0,RegionB,Ligero,44.70840452,Mujer
3282,1,RegionB,Ligero,42.33691901,Mujer
3283,0,RegionC,Ligero,44.5330462,Mujer
3284,0,RegionC,Ligero,53.13381515,Mujer
3285,1,RegionC,Pesado,69.19615044,Mujer
3286,0,RegionA,Pesado,30.59269215,Hombre
3287,0,RegionC,Ligero,32.44700159,Hombre
3288,0,RegionB,Ligero,32.24185213,Hombre
3289,1,RegionB,Ligero,17.95270205,Hombre
3290,0,RegionC,Ligero,26.92830323,Mujer
3291,0,RegionC,Ligero,57.97509004,Hombre
3292,0,RegionB,Ligero,28.46823115,Mujer
3293,0,RegionA,Ligero,58.11381406,Hombre
3294,0,RegionC,Ligero,20.78739994,Hombre
3295,1,RegionA,Ligero,61.83042483,Mujer
3296,0,RegionB,Ligero,56.67636477,Mujer
3297,1,RegionA,Pesado,48.62393788,Hombre
3298,1,RegionA,Ligero,37.62373019,Mujer
3299,0,RegionC,Ligero,61.71205512,Mujer
3300,1,RegionA,Ligero,26.70382589,Hombre
3301,0,RegionC,Ligero,61.8853945,Hombre
3302,0,RegionB,Ligero,24.48837997,Mujer
3303,0,RegionB,Ligero,64.09667498,Hombre
3304,0,RegionC,Ligero,49.46637121,Mujer
3305,0,RegionC,Ligero,39.61178634,Mujer
3306,0,RegionB,Ligero,57.69891108,Mujer
3307,0,RegionA,Pesado,52.3065589,Mujer
3308,1,RegionC,Ligero,60.25674854,Mujer
3309,1,RegionA,Pesado,44.54258045,Hombre
3310,1,RegionC,Pesado,25.11450618,Hombre
3311,1,RegionB,Ligero,39.31844997,Hombre
3312,0,RegionC,Pesado,51.98341177,Hombre
3313,1,RegionC,Ligero,26.71439652,Mujer
3314,1,RegionB,Pesado,23.64510589,Mujer
3315,0,RegionB,Ligero,34.3657706,Mujer
3316,0,RegionB,Ligero,21.43864285,Hombre
3317,0,RegionB,Ligero,29.59052206,Hombre
3318,1,RegionB,Pesado,66.35028659,Mujer
3319,0,RegionC,Pesado,35.72221326,Mujer
3320,0,RegionA,Ligero,38.83910146,Hombre
3321,1,RegionB,Pesado,33.33076343,Mujer
3322,0,RegionC,Pesado,42.3226723,Mujer
3323,1,RegionC,Ligero,25.18660425,Hombre
3324,0,RegionC,Ligero,40.48670441,Mujer
3325,0,RegionB,Ligero,16.76533797,Hombre
3326,0,RegionB,Ligero,39.03176533,Hombre
3327,0,RegionA,Pesado,39.84519609,Mujer
3328,1,RegionA,Ligero,52.88796174,Hombre
3329,1,RegionC,Ligero,69.01568205,Hombre
3330,0,RegionA,Pesado,40.03628159,Hombre
3331,1,RegionC,Pesado,34.21599925,Hombre
3332,0,RegionC,Ligero,56.2061859,Mujer
3333,1,RegionB,Ligero,23.5905052,Mujer
3334,0,RegionC,Ligero,48.5017318,Mujer
3335,0,RegionA,Ligero,45.05562591,Mujer
3336,0,RegionC,Pesado,49.91381286,Hombre
3337,1,RegionC,Pesado,43.93976892,Mujer
3338,0,RegionB,Ligero,44.63498148,Hombre
3339,1,RegionC,Ligero,61.89658734,Hombre
3340,0,RegionA,Ligero,29.49751992,Mujer
3341,1,RegionB,Ligero,21.07290356,Hombre
3342,1,RegionA,Ligero,60.94395966,Mujer
3343,1,RegionB,Ligero,38.78669382,Hombre
3344,1,RegionC,Ligero,42.0062541,Mujer
3345,0,RegionC,Ligero,18.25935534,Mujer
3346,0,RegionC,Ligero,47.3183945,Mujer
3347,0,RegionA,Pesado,34.08623017,Mujer
3348,0,RegionC,Ligero,42.35561778,Hombre
3349,0,RegionA,Pesado,26.58625647,Hombre
3350,1,RegionC,Ligero,28.76618118,Hombre
3351,1,RegionA,Ligero,27.18036376,Mujer
3352,0,RegionB,Ligero,43.6702226,Mujer
3353,0,RegionC,Pesado,34.00305614,Hombre
3354,1,RegionA,Ligero,41.33569003,Hombre
3355,0,RegionC,Ligero,28.12679653,Mujer
3356,1,RegionC,Ligero,24.70028027,Hombre
3357,0,RegionC,Ligero,39.73217077,Hombre
3358,0,RegionA,Ligero,27.79010909,Mujer
3359,1,RegionB,Ligero,46.61100963,Hombre
3360,0,RegionB,Ligero,41.99537171,Mujer
3361,0,RegionB,Ligero,41.95772207,Mujer
3362,0,RegionB,Ligero,43.9202289,Hombre
3363,1,RegionA,Pesado,52.06912463,Mujer
3364,0,RegionC,Pesado,40.26753725,Hombre
3365,0,RegionB,Ligero,68.21482525,Hombre
3366,0,RegionA,Ligero,65.82759923,Hombre
3367,0,RegionB,Ligero,39.72035416,Hombre
3368,1,RegionA,Pesado,59.49792707,Mujer
3369,0,RegionB,Ligero,58.66315226,Hombre
3370,0,RegionA,Ligero,37.49880056,Mujer
3371,0,RegionA,Ligero,50.76033062,Hombre
3372,1,RegionB,Ligero,49.83623036,Hombre
3373,1,RegionB,Ligero,54.42497078,Mujer
3374,0,RegionC,Ligero,37.89525352,Mujer
3375,1,RegionB,Ligero,30.63063208,Mujer
3376,0,RegionA,Ligero,41.57285691,Hombre
3377,0,RegionB,Ligero,44.10643505,Mujer
3378,1,RegionC,Ligero,43.6612412,Mujer
3379,1,RegionA,Ligero,36.95106149,Mujer
3380,0,RegionA,Pesado,26.53892387,Hombre
3381,0,RegionA,Ligero,53.62172478,Mujer
3382,0,RegionC,Ligero,54.28865924,Hombre
3383,1,RegionB,Ligero,17.6931638,Mujer
3384,1,RegionA,Pesado,15.61908769,Mujer
3385,1,RegionB,Pesado,49.28876462,Hombre
3386,0,RegionB,Pesado,26.69944876,Mujer
3387,1,RegionB,Ligero,53.18952092,Hombre
3388,1,RegionA,Ligero,25.13443267,Mujer
3389,0,RegionC,Ligero,39.79580917,Hombre
3390,1,RegionB,Ligero,42.70951353,Mujer
3391,1,RegionC,Ligero,26.07285249,Hombre
3392,0,RegionA,Ligero,33.54903085,Hombre
3393,0,RegionA,Ligero,25.05325689,Hombre
3394,0,RegionC,Ligero,56.09187223,Mujer
3395,1,RegionB,Ligero,23.13080702,Mujer
3396,0,RegionC,Pesado,50.40311825,Mujer
3397,0,RegionA,Ligero,41.41415948,Mujer
3398,0,RegionC,Ligero,44.57095289,Mujer
3399,0,RegionC,Ligero,44.58408898,Hombre
3400,1,RegionB,Ligero,37.27010444,Mujer
3401,1,RegionC,Ligero,51.89612167,Mujer
3402,0,RegionC,Ligero,26.71196641,Hombre
3403,0,RegionA,Ligero,20.2683437,Mujer
3404,0,RegionA,Ligero,41.66555185,Hombre
3405,1,RegionA,Pesado,34.74425082,Hombre
3406,0,RegionA,Ligero,62.38041742,Hombre
3407,1,RegionB,Ligero,64.57023445,Mujer
3408,1,RegionB,Pesado,38.47666297,Mujer
3409,0,RegionC,Ligero,25.02171301,Hombre
3410,0,RegionA,Pesado,24.72831473,Hombre
3411,1,RegionB,Ligero,19.87216432,Mujer
3412,0,RegionB,Pesado,41.39291658,Mujer
3413,1,RegionB,Ligero,48.43331701,Hombre
3414,0,RegionC,Ligero,45.72207364,Mujer
3415,0,RegionC,Ligero,20.39832496,Hombre
3416,0,RegionC,Pesado,28.10490448,Mujer
3417,0,RegionB,Ligero,54.61682291,Mujer
3418,0,RegionB,Ligero,38.35201782,Mujer
3419,1,RegionA,Ligero,22.84041617,Mujer
3420,1,RegionC,Pesado,65.57021822,Hombre
3421,0,RegionC,Ligero,29.40785779,Mujer
3422,0,RegionC,Ligero,20.64497061,Mujer
3423,0,RegionC,Ligero,45.11501711,Hombre
3424,0,RegionC,Ligero,31.25902217,Hombre
3425,1,RegionB,Pesado,27.19709712,Hombre
3426,0,RegionC,Pesado,24.3983806,Mujer
3427,0,RegionC,Ligero,42.75061545,Hombre
3428,0,RegionC,Ligero,32.85234124,Hombre
3429,1,RegionB,Ligero,33.82195677,Hombre
3430,0,RegionA,Ligero,58.64864245,Hombre
3431,0,RegionB,Ligero,49.9815092,Mujer
3432,0,RegionB,Ligero,52.89718079,Mujer
3433,0,RegionA,Pesado,27.01391107,Mujer
3434,1,RegionB,Ligero,44.91048504,Mujer
3435,0,RegionB,Ligero,35.50477625,Hombre
3436,0,RegionC,Ligero,42.92677956,Mujer
3437,1,RegionA,Ligero,38.91035211,Hombre
3438,0,RegionB,Ligero,36.96980086,Mujer
3439,0,RegionA,Pesado,52.43297457,Hombre
3440,1,RegionA,Ligero,36.83695688,Hombre
3441,0,RegionB,Ligero,36.41434339,Hombre
3442,0,RegionC,Ligero,50.46196904,Mujer
3443,0,RegionA,Pesado,29.93867455,Mujer
3444,0,RegionB,Ligero,46.37108038,Hombre
3445,0,RegionA,Ligero,39.32773515,Hombre
3446,1,RegionB,Ligero,29.41335998,Mujer
3447,0,RegionC,Ligero,56.60408185,Hombre
3448,1,RegionC,Pesado,22.0977361,Mujer
3449,0,RegionC,Ligero,45.32186118,Hombre
3450,0,RegionC,Ligero,55.6318865,Hombre
3451,0,RegionA,Ligero,33.20295201,Hombre
3452,0,RegionC,Ligero,22.60952357,Mujer
3453,0,RegionA,Ligero,48.0582015,Hombre
3454,1,RegionB,Pesado,37.63352451,Mujer
3455,0,RegionC,Ligero,48.61680636,Mujer
3456,0,RegionA,Pesado,64.14394038,Mujer
3457,0,RegionC,Ligero,52.36210968,Hombre
3458,0,RegionB,Pesado,42.7542132,Mujer
3459,0,RegionA,Ligero,46.94558904,Hombre
3460,0,RegionC,Ligero,43.51907104,Mujer
3461,1,RegionB,Ligero,28.25824427,Mujer
3462,0,RegionC,Ligero,68.43424749,Mujer
3463,0,RegionA,Ligero,29.23091077,Mujer
3464,1,RegionB,Pesado,39.90944877,Hombre
3465,1,RegionC,Pesado,53.21287847,Hombre
3466,1,RegionA,Pesado,57.09459567,Hombre
3467,0,RegionB,Pesado,36.56850471,Mujer
3468,1,RegionC,Pesado,58.90312026,Mujer
3469,0,RegionB,Pesado,35.42490734,Hombre
3470,1,RegionB,Pesado,39.22514584,Hombre
3471,0,RegionA,Ligero,59.18111235,Hombre
3472,0,RegionA,Pesado,23.71591353,Mujer
3473,0,RegionA,Ligero,47.10757062,Mujer
3474,0,RegionA,Ligero,32.60535637,Hombre
3475,0,RegionA,Ligero,37.38359695,Hombre
3476,0,RegionC,Pesado,36.52407399,Mujer
3477,0,RegionB,Ligero,57.76129652,Mujer
3478,1,RegionC,Ligero,43.77374304,Hombre
3479,1,RegionC,Pesado,47.05364141,Mujer
3480,0,RegionC,Pesado,45.18199634,Mujer
3481,0,RegionA,Ligero,36.00516857,Hombre
3482,0,RegionA,Ligero,16.97846244,Hombre
3483,0,RegionA,Ligero,40.38811421,Hombre
3484,0,RegionB,Ligero,28.17355878,Hombre
3485,0,RegionB,Pesado,23.57719442,Hombre
3486,1,RegionB,Ligero,53.02346592,Mujer
3487,1,RegionB,Ligero,52.86868175,Mujer
3488,1,RegionB,Ligero,55.16726645,Mujer
3489,1,RegionB,Ligero,49.91375372,Mujer
3490,0,RegionA,Pesado,31.16594204,Hombre
3491,0,RegionA,Ligero,55.52233116,Hombre
3492,0,RegionA,Ligero,55.06212385,Hombre
3493,1,RegionC,Pesado,22.60891792,Mujer
3494,0,RegionB,Pesado,24.31795377,Hombre
3495,0,RegionA,Ligero,46.16431058,Mujer
3496,0,RegionB,Ligero,9.461940471,Mujer
3497,0,RegionC,Ligero,38.24227762,Mujer
3498,0,RegionB,Ligero,29.12825018,Mujer
3499,0,RegionC,Ligero,28.28289293,Mujer
3500,1,RegionA,Ligero,47.24563916,Mujer
3501,0,RegionA,Ligero,41.30853953,Hombre
3502,1,RegionB,Ligero,41.26462736,Mujer
3503,1,RegionA,Pesado,49.0653853,Hombre
3504,0,RegionA,Ligero,28.82517534,Mujer
3505,0,RegionC,Pesado,56.42217175,Mujer
3506,0,RegionA,Pesado,40.79083745,Hombre
3507,0,RegionC,Ligero,43.96862503,Mujer
3508,1,RegionB,Ligero,45.34848605,Mujer
3509,0,RegionC,Ligero,31.85101058,Hombre
3510,1,RegionB,Ligero,41.05753967,Hombre
3511,0,RegionC,Ligero,41.56618558,Hombre
3512,1,RegionC,Pesado,28.97851082,Mujer
3513,0,RegionC,Pesado,36.4485231,Hombre
3514,0,RegionC,Pesado,41.16822361,Mujer
3515,1,RegionB,Ligero,60.62658283,Hombre
3516,1,RegionB,Pesado,30.56191768,Hombre
3517,0,RegionA,Ligero,23.26751477,Mujer
3518,0,RegionA,Ligero,49.0387867,Hombre
3519,0,RegionC,Ligero,35.72233698,Mujer
3520,0,RegionB,Ligero,50.9692281,Mujer
3521,0,RegionC,Ligero,46.14480749,Mujer
3522,1,RegionB,Ligero,53.64541767,Hombre
3523,1,RegionA,Ligero,47.84391578,Hombre
3524,0,RegionC,Ligero,55.19759252,Hombre
3525,1,RegionB,Ligero,34.15030407,Mujer
3526,1,RegionA,Pesado,48.4290523,Mujer
3527,0,RegionC,Ligero,15.27747777,Mujer
3528,0,RegionC,Ligero,57.43046624,Hombre
3529,0,RegionC,Ligero,31.68565727,Hombre
3530,1,RegionA,Pesado,17.58292188,Mujer
3531,0,RegionC,Ligero,18.78793313,Hombre
3532,0,RegionC,Ligero,17.99220631,Hombre
3533,0,RegionA,Ligero,39.78477745,Mujer
3534,0,RegionA,Pesado,60.30174202,Hombre
3535,1,RegionA,Ligero,38.25298626,Mujer
3536,1,RegionA,Ligero,26.38600201,Mujer
3537,1,RegionB,Ligero,56.38010928,Mujer
3538,0,RegionC,Ligero,39.14592438,Hombre
3539,0,RegionA,Ligero,25.37264672,Mujer
