id,call,name,gender,ethnicity,quality,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
2627,1,Ebony,female,afam,low,boston,5,13,no,no,no,yes,yes,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2628,1,Tanisha,female,afam,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2629,0,Geoffrey,male,cauc,low,chicago,4,3,no,no,no,yes,no,no,yes,yes,yes,none,yes,secretary,yes,no,yes,no,yes,no,business/personal services
2630,0,Rasheed,male,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,yes,secretary,yes,no,yes,no,yes,no,business/personal services
2631,0,Allison,female,cauc,high,chicago,4,10,no,yes,no,no,yes,yes,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,business/personal services
2632,0,Emily,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,no,no,yes,none,yes,secretary,yes,no,no,no,yes,no,business/personal services
2633,0,Kenya,female,afam,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,business/personal services
2634,0,Latoya,female,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,yes,secretary,yes,no,no,no,yes,no,business/personal services
2635,0,Anne,female,cauc,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2636,0,Carrie,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2637,0,Kenya,female,afam,low,chicago,2,14,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2638,0,Latoya,female,afam,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2639,0,Emily,female,cauc,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2640,0,Keisha,female,afam,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2641,0,Kenya,female,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2642,0,Sarah,female,cauc,low,chicago,2,14,no,no,no,no,yes,no,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,health/education/social services
2643,0,Aisha,female,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
2644,0,Greg,male,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,transport/communication
2645,0,Jay,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
2646,0,Jermaine,male,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
2647,0,Jermaine,male,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
2648,0,Kareem,male,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
2649,0,Kareem,male,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
2650,0,Kristen,female,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
2651,0,Kristen,female,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
2652,0,Latonya,female,afam,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,transport/communication
2653,0,Latoya,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,trade
2654,0,Matthew,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
2655,0,Meredith,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,trade
2656,0,Meredith,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,no,retail sales,yes,yes,no,no,no,no,business/personal services
2657,0,Todd,male,cauc,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,transport/communication
2658,0,Tremayne,male,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,transport/communication
2659,0,Ebony,female,afam,low,boston,6,7,no,no,no,yes,no,no,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,finance/insurance/real estate
2660,0,Jill,female,cauc,high,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,office support,yes,no,no,no,yes,no,finance/insurance/real estate
2661,0,Kenya,female,afam,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,finance/insurance/real estate
2662,0,Laurie,female,cauc,low,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,finance/insurance/real estate
2663,0,Anne,female,cauc,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,other,yes,no,no,no,yes,no,unknown
2664,0,Lakisha,female,afam,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,other,yes,no,no,no,yes,no,unknown
2665,1,Latonya,female,afam,high,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,other,yes,no,no,no,yes,no,unknown
2666,0,Sarah,female,cauc,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,other,yes,no,no,no,yes,no,unknown
2667,0,Ebony,female,afam,high,boston,5,19,no,yes,no,no,no,yes,no,no,no,some,yes,secretary,yes,yes,no,no,no,no,health/education/social services
2668,0,Jill,female,cauc,low,boston,5,5,no,no,no,yes,yes,no,no,yes,no,some,yes,secretary,yes,yes,no,no,no,no,health/education/social services
2669,0,Latonya,female,afam,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,some,yes,secretary,yes,yes,no,no,no,no,health/education/social services
2670,1,Laurie,female,cauc,high,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,some,yes,secretary,yes,yes,no,no,no,no,health/education/social services
2671,0,Anne,female,cauc,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
2672,0,Lakisha,female,afam,low,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
2673,0,Sarah,female,cauc,high,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
2674,0,Tanisha,female,afam,high,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,business/personal services
2675,0,Allison,female,cauc,low,boston,5,13,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2676,0,Kenya,female,afam,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2677,0,Kristen,female,cauc,high,boston,3,8,yes,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2678,0,Lakisha,female,afam,low,boston,4,11,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2679,0,Anne,female,cauc,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,office support,no,no,no,no,no,no,manufacturing
2680,0,Ebony,female,afam,low,boston,5,5,no,no,no,yes,yes,no,no,yes,no,none,no,office support,no,no,no,no,no,no,manufacturing
2681,0,Kenya,female,afam,high,boston,4,13,no,yes,no,yes,no,yes,yes,yes,yes,none,no,office support,no,no,no,no,no,no,manufacturing
2682,1,Kristen,female,cauc,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,no,office support,no,no,no,no,no,no,manufacturing
2683,0,Aisha,female,afam,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,office support,no,no,no,no,no,no,business/personal services
2684,0,Anne,female,cauc,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,office support,no,no,no,no,no,no,business/personal services
2685,0,Latonya,female,afam,low,boston,5,13,no,no,no,yes,yes,no,yes,yes,no,none,no,office support,no,no,no,no,no,no,business/personal services
2686,0,Laurie,female,cauc,high,boston,4,13,no,yes,no,yes,no,yes,yes,yes,yes,none,no,office support,no,no,no,no,no,no,business/personal services
2687,0,Carrie,female,cauc,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2688,0,Jill,female,cauc,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2689,0,Keisha,female,afam,high,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2690,0,Tamika,female,afam,low,boston,4,11,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2691,0,Aisha,female,afam,low,boston,5,13,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2692,0,Allison,female,cauc,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2693,1,Carrie,female,cauc,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2694,1,Tamika,female,afam,high,boston,3,8,yes,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2695,1,Anne,female,cauc,high,boston,2,6,no,yes,no,yes,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,unknown
2696,1,Jamal,male,afam,low,boston,2,6,no,no,no,no,yes,no,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,unknown
2697,1,Jay,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,unknown
2698,1,Tyrone,male,afam,high,boston,4,4,no,yes,yes,no,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,unknown
2699,0,Brendan,male,cauc,low,chicago,4,7,no,no,no,yes,no,no,yes,yes,yes,none,no,secretary,yes,no,yes,no,yes,no,health/education/social services
2700,0,Jamal,male,afam,low,chicago,4,3,no,no,no,no,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2701,0,Anne,female,cauc,high,chicago,5,6,no,yes,no,yes,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
2702,0,Ebony,female,afam,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
2703,0,Kristen,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
2704,0,Tanisha,female,afam,low,chicago,4,6,no,no,no,no,no,no,yes,yes,yes,3,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
2705,0,Lakisha,female,afam,low,chicago,2,14,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2706,0,Latonya,female,afam,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2707,0,Laurie,female,cauc,high,chicago,4,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2708,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
2709,0,Aisha,female,afam,low,boston,3,8,yes,no,no,yes,no,no,no,no,no,some,yes,other,yes,yes,no,no,no,no,trade
2710,0,Allison,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
2711,0,Allison,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,1,yes,other,yes,yes,no,yes,no,no,trade
2712,0,Brett,male,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
2713,0,Carrie,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
2714,0,Darnell,male,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,1,yes,other,yes,yes,no,yes,no,no,trade
2715,0,Ebony,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
2716,0,Ebony,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,no,no,no,no,no,no,unknown
2717,0,Ebony,female,afam,high,boston,7,5,no,yes,no,no,yes,no,yes,yes,yes,2,no,retail sales,yes,yes,no,yes,no,no,trade
2718,0,Greg,male,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,yes,no,no,no,no,no,business/personal services
2719,0,Jay,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,yes,no,no,no,no,no,business/personal services
2720,0,Jill,female,cauc,high,boston,4,20,no,yes,no,no,no,no,no,no,yes,2,no,retail sales,yes,yes,no,yes,no,no,trade
2721,0,Kareem,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,yes,no,no,no,no,no,business/personal services
2722,0,Keisha,female,afam,high,boston,2,6,no,yes,no,no,yes,yes,yes,yes,yes,some,yes,other,yes,yes,no,no,no,no,trade
2723,0,Kristen,female,cauc,high,boston,4,10,yes,no,yes,yes,no,yes,yes,no,yes,some,yes,other,yes,yes,no,no,no,no,trade
2724,0,Lakisha,female,afam,low,boston,3,13,no,no,no,no,no,no,yes,no,yes,2,no,retail sales,yes,yes,no,yes,no,no,trade
2725,0,Latonya,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
2726,0,Latonya,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,1,yes,other,yes,yes,no,yes,no,no,trade
2727,0,Laurie,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,1,yes,other,yes,yes,no,yes,no,no,trade
2728,0,Meredith,female,cauc,low,boston,5,8,no,no,no,yes,no,no,no,no,yes,2,no,retail sales,yes,yes,no,yes,no,no,trade
2729,0,Sarah,female,cauc,low,boston,3,10,no,no,no,yes,no,no,no,no,no,some,yes,other,yes,yes,no,no,no,no,trade
2730,0,Tamika,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,yes,no,no,no,no,no,business/personal services
2731,0,Todd,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
2732,0,Tremayne,male,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,no,no,no,no,no,no,unknown
2733,1,Laurie,female,cauc,high,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
2734,0,Meredith,female,cauc,low,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
2735,0,Tamika,female,afam,high,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
2736,0,Tanisha,female,afam,low,boston,2,2,no,no,no,yes,no,no,no,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
2737,0,Anne,female,cauc,low,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,no,no,no,no,no,no,unknown
2738,1,Jill,female,cauc,high,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,office support,no,no,no,no,no,no,unknown
2739,1,Latonya,female,afam,high,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,no,no,no,no,no,no,unknown
2740,0,Tanisha,female,afam,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,no,no,no,no,no,no,unknown
2741,0,Carrie,female,cauc,high,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,business/personal services
2742,0,Kristen,female,cauc,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
2743,0,Lakisha,female,afam,low,boston,5,13,no,no,no,yes,no,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
2744,0,Tanisha,female,afam,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,office support,yes,no,no,no,yes,no,business/personal services
2745,1,Anne,female,cauc,high,boston,6,16,no,yes,no,no,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2746,0,Ebony,female,afam,high,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2747,1,Kenya,female,afam,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2748,0,Sarah,female,cauc,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
2749,1,Anne,female,cauc,low,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,2,no,secretary,yes,yes,no,no,yes,no,unknown
2750,0,Ebony,female,afam,high,boston,6,9,no,yes,no,yes,yes,yes,yes,no,yes,2,no,secretary,yes,yes,no,no,yes,no,unknown
2751,1,Latonya,female,afam,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,2,no,secretary,yes,yes,no,no,yes,no,unknown
2752,0,Sarah,female,cauc,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,2,no,secretary,yes,yes,no,no,yes,no,unknown
2753,0,Allison,female,cauc,low,boston,5,5,no,no,no,yes,yes,no,no,yes,no,none,yes,office support,yes,no,no,no,yes,no,unknown
2754,0,Keisha,female,afam,high,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,yes,office support,yes,no,no,no,yes,no,unknown
2755,0,Laurie,female,cauc,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,unknown
2756,0,Tamika,female,afam,low,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,yes,office support,yes,no,no,no,yes,no,unknown
2757,0,Meredith,female,cauc,high,boston,3,10,no,no,yes,yes,no,yes,yes,no,yes,2,yes,other,yes,yes,no,no,yes,no,manufacturing
2758,0,Tamika,female,afam,high,boston,2,10,no,yes,no,yes,no,yes,yes,yes,yes,2,yes,other,yes,yes,no,no,yes,no,manufacturing
2759,0,Allison,female,cauc,high,boston,5,14,yes,yes,yes,no,yes,yes,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,trade
2760,0,Brett,male,cauc,low,boston,6,20,no,no,no,no,no,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,trade
2761,1,Lakisha,female,afam,high,boston,5,10,no,yes,no,no,no,no,yes,no,yes,some,no,manager,yes,yes,no,no,no,no,trade
2762,0,Tyrone,male,afam,low,boston,5,26,no,no,no,no,yes,no,no,no,yes,some,no,manager,yes,yes,no,no,no,no,trade
2763,0,Anne,female,cauc,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2764,0,Latoya,female,afam,low,chicago,2,6,no,no,no,no,no,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2765,0,Meredith,female,cauc,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2766,0,Tamika,female,afam,high,chicago,3,6,no,yes,yes,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,finance/insurance/real estate
2767,0,Carrie,female,cauc,high,chicago,3,7,no,no,no,no,yes,yes,yes,yes,yes,some,yes,secretary,yes,yes,yes,no,no,no,manufacturing
2768,0,Ebony,female,afam,low,chicago,3,6,no,no,no,yes,no,no,yes,no,yes,some,yes,secretary,yes,yes,yes,no,no,no,manufacturing
2769,0,Jay,male,cauc,low,chicago,2,4,no,no,no,yes,no,no,yes,yes,no,3,no,manager,yes,yes,no,no,no,no,trade
2770,0,Latoya,female,afam,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,yes,some,yes,secretary,yes,yes,yes,no,no,no,manufacturing
2771,0,Sarah,female,cauc,low,chicago,4,6,no,no,no,yes,yes,no,yes,no,yes,some,yes,secretary,yes,yes,yes,no,no,no,manufacturing
2772,0,Tamika,female,afam,low,chicago,3,4,no,no,no,no,no,no,no,yes,yes,3,no,manager,yes,yes,no,no,no,no,trade
2773,0,Aisha,female,afam,high,chicago,4,4,no,yes,no,yes,yes,yes,yes,yes,no,3,no,manager,yes,yes,no,no,yes,no,unknown
2774,0,Anne,female,cauc,high,chicago,3,4,no,yes,yes,no,yes,yes,yes,no,no,3,no,manager,yes,yes,no,no,yes,no,unknown
2775,0,Jill,female,cauc,low,chicago,1,4,no,no,no,no,yes,no,yes,no,yes,3,no,manager,yes,yes,no,no,yes,no,unknown
2776,0,Tanisha,female,afam,low,chicago,2,4,no,no,no,yes,no,no,yes,no,yes,3,no,manager,yes,yes,no,no,yes,no,unknown
2777,0,Kristen,female,cauc,low,chicago,2,11,no,no,no,yes,no,no,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,yes,trade
2778,0,Sarah,female,cauc,high,chicago,4,11,no,yes,no,yes,yes,yes,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,yes,trade
2779,0,Tamika,female,afam,low,chicago,1,11,no,no,no,no,yes,no,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,yes,trade
2780,0,Tanisha,female,afam,high,chicago,3,11,no,yes,yes,no,yes,yes,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,yes,trade
2781,0,Anne,female,cauc,low,chicago,3,4,no,no,no,no,no,no,yes,yes,no,none,no,retail sales,no,no,no,no,no,no,business/personal services
